60.18693977962301,24.95201110839844
60.18693977962301,24.95201110839844
60.18693977962301,24.95201110839844
60.18693977962301,24.95201110839844
60.18693977962301,24.95201110839844
60.18693977962301,24.95201110839844
60.15782416931641,24.956345558166507
60.15782416931641,24.956345558166507
60.15504787402229,24.935188293457035
60.17311094780909,24.95750427246094
60.17311094780909,24.95750427246094
60.17413550542949,24.983940124511722
60.17413550542949,24.983940124511722
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.15568857836394,24.95595932006836
60.162660769813016,24.935488700866703
60.162660769813016,24.935488700866703
60.162660769813016,24.935488700866703
60.16064293693044,24.928665161132812
60.17737972707715,24.977416992187504
60.146973929322854,24.958877563476566
60.1425302780485,25.04608154296875
60.162660769813016,24.935488700866703
60.1425302780485,25.04608154296875
60.275238405838536,25.054321289062504
60.20434558193777,24.6533203125
60.163376056487756,24.9444580078125
60.22617509945598,25.153198242187504
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
60.20707506634915,24.9609375
